id,title,job_role,sector,qualification,skills,interests,work_mode,expected_salary,city,state,lat,lon,duration_months,additional_support,created_at,updated_at
int_chandigarh_00096,Internship - Social Media Intern (Media),social media intern,media,BA,"social media marketing, content creation, analytics, community management, communication","healthcare, operations",remote,21423,Chandigarh,,30.7333,76.7794,2,"mentor, stipend, certificate",2025-04-23T13:58:34.631174+00:00,2025-05-02T13:58:34.631174+00:00
int_mumbai_00097,Video Editing Intern Opportunity in Media,video editing intern,media,B.Sc,"premiere pro, after effects, storytelling, video production, editing","operations, healthcare, marketing, fmcg",hybrid,19495,Mumbai,,19.076,72.8777,3,"mentor, certificate",2025-04-06T04:59:02.631174+00:00,2025-04-21T04:59:02.631174+00:00
int_hyderabad_00098,Content Writing Intern Opportunity in Media,content writing intern,media,BA,"writing, blogging, seo, research, grammar","consulting, tech",hybrid,32216,Hyderabad,,17.385,78.4867,4,"mentor, stipend, certificate",2025-04-12T20:25:39.631174+00:00,2025-04-22T20:25:39.631174+00:00
int_mumbai_00099,Program Intern Opportunity in Ngo,program intern,NGO,M.Tech,"program management, coordination, monitoring, evaluation, reporting","research, operations, marketing, automotive",onsite,32927,Mumbai,,19.076,72.8777,2,"mentor, stipend, certificate",2025-04-18T19:32:35.631174+00:00,2025-05-03T19:32:35.631174+00:00
int_chandigarh_00100,Data Analyst Intern Opportunity in Fintech,data analyst intern,fintech,BBA,"python, pandas, sql, excel, power bi","banking, research, finance, social",onsite,17642,Chandigarh,,30.7333,76.7794,3,stipend,2025-06-13T00:35:41.631174+00:00,2025-06-16T00:35:41.631174+00:00
int_kochi_00101,Content Intern at Media Company,content intern,media,MBA,"content writing, seo, editing, research, grammar","research, banking",onsite,17955,Kochi,,9.9312,76.2673,4,stipend,2025-04-09T15:20:12.631174+00:00,2025-04-21T15:20:12.631174+00:00
int_pune_00102,Marketing Intern - Hospitality,marketing intern,hospitality,BBA,"communication, market research, social media marketing, ms excel, writing","media, consulting, hospitality, strategy",hybrid,27093,Pune,,18.5204,73.8567,4,"mentor, certificate",2025-05-13T19:55:39.631174+00:00,2025-05-14T19:55:39.631174+00:00
int_gurugram_00103,AI Research Intern at Healthtech Company,ai research intern,healthtech,M.Sc,"python, deep learning, nlp, computer vision, research","research, banking, healthcare, operations",onsite,41778,Gurugram,,28.4595,77.0266,3,"mentor, stipend, certificate",2025-06-22T13:50:02.631174+00:00,2025-07-05T13:50:02.631174+00:00
int_lucknow_00104,Risk Intern at Fintech Company,risk intern,fintech,BBA,"sql, probability, risk modeling, statistics, excel","consulting, ai, banking, strategy",hybrid,19543,Lucknow,,26.8467,80.9462,3,"mentor, stipend, certificate",2025-07-10T15:26:17.632174+00:00,2025-07-14T15:26:17.632174+00:00
int_ahmedabad_00105,Operations Intern - Ngo,operations intern,NGO,M.Sc,"excel, reporting, coordination, process improvement, communication","retail, automotive, strategy, operations",onsite,19508,Ahmedabad,,23.0225,72.5714,5,stipend,2025-08-25T00:46:43.632174+00:00,2025-09-06T00:46:43.632174+00:00
int_mumbai_00106,Internship - EdTech Product Intern (Edtech),edtech product intern,edtech,B.Com,"jira, research, ux, product management, education","strategy, automotive, fmcg, media",remote,30265,Mumbai,,19.076,72.8777,2,mentor,2025-08-01T04:19:45.632174+00:00,2025-08-12T04:19:45.632174+00:00
int_pune_00107,Curriculum Intern Opportunity in Edtech,curriculum intern,edtech,BBA,"content development, pedagogy, assessment, education technology, sql","social, education, automotive, healthcare",hybrid,27855,Pune,,18.5204,73.8567,2,"mentor, certificate",2025-06-06T19:46:04.632174+00:00,2025-06-15T19:46:04.632174+00:00
int_mumbai_00108,Agritech Agriculture Research Intern,agriculture research intern,agritech,B.E.,"agriculture practices, data collection, sustainable farming, crop science, research","analytics, automotive, tech",remote,29050,Mumbai,,19.076,72.8777,4,"mentor, certificate",2025-09-16T03:30:51.632174+00:00,2025-09-30T03:30:51.632174+00:00
int_chennai_00109,Content Intern - Edtech,content intern,edtech,MCA,"content writing, seo, editing, research, grammar","retail, banking, healthcare, tech",onsite,24312,Chennai,,13.0827,80.2707,2,"mentor, certificate",2025-09-03T06:49:41.632174+00:00,2025-09-12T06:49:41.632174+00:00
int_delhi_00110,Research Intern - Govtech,research intern,govtech,B.Sc,"python, literature review, statistics, data collection, analysis","hospitality, automotive, fmcg",onsite,18435,Delhi,,28.7041,77.1025,5,stipend,2025-08-21T16:17:52.632174+00:00,2025-08-22T16:17:52.632174+00:00
int_gurugram_00111,Merchandising Intern Opportunity in E-Commerce,merchandising intern,e-commerce,B.Tech,"catalog management, excel, negotiation, product management, analytics","content, fmcg, media",hybrid,21267,Gurugram,,28.4595,77.0266,6,"mentor, certificate",2025-07-17T15:49:05.632174+00:00,2025-07-25T15:49:05.632174+00:00
int_indore_00112,Healthtech Data Analyst Intern,data analyst intern,healthtech,MBA,"python, pandas, sql, excel, power bi","data, content, ai",onsite,10363,Indore,,22.7196,75.8577,2,"mentor, stipend, certificate",2025-07-19T19:26:15.632174+00:00,2025-08-02T19:26:15.632174+00:00
int_pune_00113,Media Social Media Intern,social media intern,media,B.E.,"social media marketing, content creation, analytics, community management, python","operations, ai, analytics",remote,23433,Pune,,18.5204,73.8567,2,"mentor, stipend, certificate",2025-04-09T10:31:49.632174+00:00,2025-04-21T10:31:49.632174+00:00
int_mumbai_00114,Manufacturing Industrial Intern,industrial intern,manufacturing,B.Sc,"industrial engineering, process design, optimization, data analysis, project management","content, healthcare, research",onsite,35642,Mumbai,,19.076,72.8777,3,"mentor, certificate",2025-04-10T19:09:16.632174+00:00,2025-04-10T19:09:16.632174+00:00
int_delhi_00115,EdTech Product Intern - Edtech,edtech product intern,edtech,BA,"jira, research, ux, product management, education","social, finance, strategy, media",remote,31817,Delhi,,28.7041,77.1025,3,"mentor, stipend, certificate",2025-08-09T15:26:28.632174+00:00,2025-08-12T15:26:28.632174+00:00
int_delhi_00116,Healthtech Bioinformatics Intern,bioinformatics intern,healthtech,B.Tech,"python, r, genomics, biostatistics, data analysis","ai, social",onsite,25235,Delhi,,28.7041,77.1025,4,"mentor, stipend, certificate",2025-08-11T19:28:34.632174+00:00,2025-08-26T19:28:34.632174+00:00
int_gurugram_00117,Edtech Product Intern,product intern,edtech,B.Tech,"user research, wireframing, analytics, product strategy, agile","finance, research, marketing",onsite,26758,Gurugram,,28.4595,77.0266,4,"mentor, stipend, certificate",2025-07-17T10:07:12.632174+00:00,2025-07-20T10:07:12.632174+00:00
int_nagpur_00118,Manufacturing Process Intern,process intern,manufacturing,MBA,"process improvement, lean, data analysis, documentation, optimization","research, consulting, healthcare",remote,10377,Nagpur,,21.1458,79.0882,3,"mentor, stipend, certificate",2025-07-02T19:21:53.632174+00:00,2025-07-14T19:21:53.632174+00:00
int_kolkata_00119,Internship - Operations Intern (Agritech),operations intern,agritech,BBA,"excel, reporting, coordination, process improvement, communication","data, research, finance",onsite,24291,Kolkata,,22.5726,88.3639,4,"mentor, stipend, certificate",2025-04-30T21:24:10.632174+00:00,2025-05-04T21:24:10.632174+00:00
int_bangalore_00120,Research Intern Opportunity in Agritech,research intern,agritech,B.E.,"python, literature review, statistics, data collection, analysis","automotive, data, ai, hospitality",onsite,17823,Bangalore,,12.9716,77.5946,5,"mentor, stipend, certificate",2025-07-28T15:45:34.632174+00:00,2025-08-03T15:45:34.632174+00:00
int_mumbai_00121,Internship - Bioinformatics Intern (Healthtech),bioinformatics intern,healthtech,B.Com,"python, r, genomics, biostatistics, data analysis","social, operations",hybrid,20495,Mumbai,,19.076,72.8777,3,"mentor, stipend, certificate",2025-06-30T17:02:53.632174+00:00,2025-07-01T17:02:53.632174+00:00
int_kolkata_00122,Research Intern at Agritech Company,research intern,agritech,B.E.,"python, literature review, statistics, data collection, analysis","tech, consulting",onsite,20736,Kolkata,,22.5726,88.3639,2,stipend,2025-06-28T19:49:22.632174+00:00,2025-07-06T19:49:22.632174+00:00
int_bangalore_00123,Healthtech ML Intern,ml intern,healthtech,M.Sc,"python, scikit-learn, pandas, numpy, tensorflow","fmcg, operations",onsite,44537,Bangalore,,12.9716,77.5946,3,"mentor, stipend, certificate",2025-06-05T20:46:44.632174+00:00,2025-06-18T20:46:44.632174+00:00
int_hyderabad_00124,Social Media Intern at Media Company,social media intern,media,B.E.,"social media marketing, content creation, analytics, community management, python","automotive, fmcg",remote,17567,Hyderabad,,17.385,78.4867,4,"mentor, stipend, certificate",2025-09-09T19:53:49.633174+00:00,2025-09-17T19:53:49.633174+00:00
int_chennai_00125,Data Analyst Intern at Healthtech Company,data analyst intern,healthtech,MBA,"python, pandas, sql, excel, power bi","consulting, social, content, banking",remote,32456,Chennai,,13.0827,80.2707,3,stipend,2025-08-17T11:47:22.633174+00:00,2025-08-22T11:47:22.633174+00:00
int_mumbai_00126,Community Intern at Ngo Company,community intern,NGO,B.Com,"community engagement, outreach, communication, program management, coordination","analytics, ai, fmcg",onsite,22073,Mumbai,,19.076,72.8777,6,"mentor, certificate",2025-04-30T22:58:33.633174+00:00,2025-05-02T22:58:33.633174+00:00
int_gurugram_00127,Manufacturing Supply Chain Intern,supply chain intern,manufacturing,B.Com,"excel, inventory, logistics, procurement, operations","data, automotive, consulting, tech",hybrid,20835,Gurugram,,28.4595,77.0266,3,"mentor, stipend, certificate",2025-05-25T06:55:26.633174+00:00,2025-06-03T06:55:26.633174+00:00
int_hyderabad_00128,E-commerce Ops Intern Opportunity in E-Commerce,e-commerce ops intern,e-commerce,BBA,"excel, marketplace ops, analytics, inventory management, operations","content, banking, tech",remote,27914,Hyderabad,,17.385,78.4867,5,"mentor, certificate",2025-05-30T08:27:57.633174+00:00,2025-06-01T08:27:57.633174+00:00
int_bangalore_00129,Revenue Management Intern Opportunity in Hospitality,revenue management intern,hospitality,BA,"excel, pricing, statistics, revenue optimization, data analysis","hospitality, fmcg",hybrid,32370,Bangalore,,12.9716,77.5946,3,"mentor, stipend, certificate",2025-09-18T10:27:59.633174+00:00,2025-09-25T10:27:59.633174+00:00
int_thiruvananthapuram_00130,Operations Intern Opportunity in Hospitality,operations intern,hospitality,M.Tech,"excel, reporting, coordination, process improvement, communication","tech, fmcg, content, hospitality",onsite,8006,Thiruvananthapuram,,8.5241,76.9366,3,"mentor, certificate",2025-09-07T13:14:50.633174+00:00,2025-09-15T13:14:50.633174+00:00
int_bangalore_00131,Operations Intern - Fintech,operations intern,fintech,MBA,"excel, reporting, coordination, process improvement, communication","hospitality, finance",onsite,42938,Bangalore,,12.9716,77.5946,3,stipend,2025-07-16T00:59:54.633174+00:00,2025-07-18T00:59:54.633174+00:00
int_bangalore_00132,Operations Intern - Govtech,operations intern,govtech,B.E.,"excel, reporting, coordination, process improvement, communication","education, consulting, tech, data",onsite,36456,Bangalore,,12.9716,77.5946,2,stipend,2025-09-14T00:45:38.633174+00:00,2025-09-17T00:45:38.633174+00:00
int_noida_00133,Data Analyst Intern at Healthtech Company,data analyst intern,healthtech,M.Tech,"python, pandas, sql, excel, power bi","hospitality, automotive",onsite,33890,Noida,,28.5355,77.391,2,mentor,2025-05-12T04:28:22.633174+00:00,2025-05-21T04:28:22.633174+00:00
int_ahmedabad_00134,Supply Chain Intern - Agritech,supply chain intern,agritech,B.Com,"excel, inventory, logistics, procurement, operations","banking, social, strategy",hybrid,16437,Ahmedabad,,23.0225,72.5714,4,"mentor, certificate",2025-06-19T22:06:23.633174+00:00,2025-06-19T22:06:23.633174+00:00
int_visakhapatnam_00135,Media Growth Marketing Intern,growth marketing intern,media,MBA,"analytics, seo, experimentation, digital marketing, growth hacking","marketing, strategy, media",onsite,19661,Visakhapatnam,,17.6868,83.2185,5,mentor,2025-06-22T00:54:58.633174+00:00,2025-06-28T00:54:58.633174+00:00
int_pune_00136,Data Analyst Intern - Govtech,data analyst intern,govtech,MCA,"python, pandas, sql, excel, power bi","data, tech",remote,23951,Pune,,18.5204,73.8567,6,"mentor, stipend, certificate",2025-08-04T07:48:58.633174+00:00,2025-08-08T07:48:58.633174+00:00
int_thiruvananthapuram_00137,Operations Intern Opportunity in E-Commerce,operations intern,e-commerce,B.Tech,"excel, reporting, coordination, process improvement, communication","media, content, strategy, finance",remote,18119,Thiruvananthapuram,,8.5241,76.9366,5,"mentor, stipend, certificate",2025-04-28T05:36:12.633174+00:00,2025-04-30T05:36:12.633174+00:00
int_delhi_00138,Risk Intern at Fintech Company,risk intern,fintech,PhD,"sql, probability, risk modeling, statistics, excel","ai, operations, automotive",onsite,27825,Delhi,,28.7041,77.1025,3,"mentor, certificate",2025-05-11T15:44:00.633174+00:00,2025-05-17T15:44:00.633174+00:00
int_pune_00139,Media Social Media Intern,social media intern,media,B.Sc,"social media marketing, content creation, analytics, community management, python","content, social, tech, strategy",onsite,32155,Pune,,18.5204,73.8567,6,"mentor, stipend, certificate",2025-09-08T09:37:44.633174+00:00,2025-09-14T09:37:44.633174+00:00
int_indore_00140,NLP Intern - Healthtech,nlp intern,healthtech,MCA,"python, nlp, transformers, text mining, deep learning","consulting, ai",hybrid,26469,Indore,,22.7196,75.8577,2,"mentor, stipend, certificate",2025-05-21T22:32:43.633174+00:00,2025-05-21T22:32:43.633174+00:00
int_hyderabad_00141,Research Intern - Govtech,research intern,govtech,B.E.,"python, literature review, statistics, data collection, analysis","tech, content, fmcg, consulting",onsite,20436,Hyderabad,,17.385,78.4867,2,"mentor, certificate",2025-07-04T18:50:22.633174+00:00,2025-07-08T18:50:22.633174+00:00
int_gurugram_00142,Edtech Content Intern,content intern,edtech,MBA,"content writing, seo, editing, research, grammar","strategy, consulting, media",onsite,36994,Gurugram,,28.4595,77.0266,5,"mentor, certificate",2025-04-27T17:15:30.633174+00:00,2025-04-27T17:15:30.633174+00:00
int_mumbai_00143,Product Intern - Edtech,product intern,edtech,MBA,"user research, wireframing, analytics, product strategy, agile","media, marketing",onsite,16832,Mumbai,,19.076,72.8777,4,"mentor, certificate",2025-08-16T15:37:31.633174+00:00,2025-08-22T15:37:31.633174+00:00
int_bangalore_00144,Internship - Supply Chain Intern (Agritech),supply chain intern,agritech,M.Sc,"excel, inventory, logistics, procurement, operations","content, retail",onsite,35501,Bangalore,,12.9716,77.5946,2,"mentor, stipend, certificate",2025-07-09T23:03:32.634174+00:00,2025-07-10T23:03:32.634174+00:00
int_mumbai_00145,Hospitality Customer Service Intern,customer service intern,hospitality,BBA,"customer service, communication, problem solving, crm, patience","banking, research",remote,32730,Mumbai,,19.076,72.8777,4,"mentor, certificate",2025-08-26T17:44:29.634174+00:00,2025-09-08T17:44:29.634174+00:00
int_lucknow_00146,Community Intern - Ngo,community intern,NGO,MBA,"community engagement, outreach, communication, program management, coordination","ai, healthcare, hospitality",onsite,14931,Lucknow,,26.8467,80.9462,5,"mentor, certificate",2025-08-23T23:52:14.634174+00:00,2025-08-25T23:52:14.634174+00:00
int_lucknow_00147,Risk Intern Opportunity in Fintech,risk intern,fintech,BBA,"sql, probability, risk modeling, statistics, excel","finance, fmcg, data, healthcare",onsite,19393,Lucknow,,26.8467,80.9462,6,"mentor, stipend, certificate",2025-06-07T13:07:19.634174+00:00,2025-06-21T13:07:19.634174+00:00
